cross,energy_distance,epoch,fake_fake,fid,fid_lenet,is_mean,is_std,kid_mean,kid_std,real_real,seconds
1.1525319814682007,0.05958947911858559,0,0.28133225440979004,,,,,,,0.26513898372650146,1628.63623046875
0.8873969912528992,0.024239320307970047,1,0.222604900598526,279.5810852050781,381.10552978515625,1.988886833190918,0.01691143959760666,0.3776251971721649,0.00284787779673934,0.2089739292860031,1605.0697021484375
0.4347726106643677,0.0035391729325056076,2,0.10992750525474548,,,,,,,0.10568921267986298,1487.06591796875
0.1623947024345398,0.0018783184932544827,3,0.042745720595121384,167.53372192382812,135.76791381835938,1.9764735698699951,0.019530974328517914,0.21258804202079773,0.0026929916348308325,0.03751247376203537,1443.3228759765625
0.02359333634376526,9.865572064882144e-05,4,0.006959110498428345,,,,,,,0.004788229241967201,1443.53857421875
0.02898644283413887,0.0001922950177686289,5,0.008631301112473011,91.29747772216797,98.2285385131836,2.041511058807373,0.02415481209754944,0.09642267972230911,0.0016541690565645695,0.005765772890299559,1441.84619140625
0.0578194186091423,0.003825441002845764,6,0.0162963829934597,,,,,,,0.010700604878365993,1435.749267578125
0.022187810391187668,0.00011935901420656592,7,0.008788272738456726,81.18197631835938,69.06031799316406,2.3264846801757812,0.04362339526414871,0.07533551752567291,0.0022110335994511843,0.0022459530737251043,1158.135009765625
