cross,energy_distance,epoch,fake_fake,fid,fid_lenet,is_mean,is_std,kid_mean,kid_std,real_real,seconds
1.810493054552975,0.1194332151267773,0,0.42979632610451174,,,,,,,0.41573359306233054,1392.83562541008
1.6162856715357201,0.07467344170834264,1,0.3893425173452522,274.1408639598153,373.12657116548644,1.9723988552762446,0.021134927851432925,0.37127536819883866,0.0030484240793804056,0.38146359767987686,1383.1831879615784
1.5633270965300055,0.06350496667636256,2,0.378429446154489,,,,,,,0.3714816183584113,1393.4373638629913
1.8462154007492921,0.07082819220665683,3,0.44797790528903914,152.60738229971562,122.68373517528448,1.9242376052486043,0.03586933323769691,0.19172524102726082,0.0025120868222405267,0.4397156987156178,1382.5004060268402
0.18508210940620837,0.003943472905641693,4,0.045404126678601414,,,,,,,0.04516519158959198,1388.0940339565277
2.157064692523235,0.07915960093084563,5,0.5206231298641517,41.955262050798495,75.78183462667653,1.9308707835954877,0.03733671393333169,0.03360409770785954,0.0012894955913985168,0.518329415963883,1390.608355998993
0.6365933209402949,0.019810675313043542,6,0.15237250975651556,,,,,,,0.1560188132043705,1414.6307418346405
2.076233990235716,0.07706389649428873,7,0.5019602583578,24.435293664373972,60.082422422332,1.9830531089882357,0.0276728091028074,0.013756232205514056,0.0006872550916507612,0.4976247884014733,1449.2772281169891
